name,category,types,rating,review,city,lat,lng,review_count,review_avg_rating,user_ratings_total
"Sri Laxmi Venkateswara Tours & travels","tourist attraction","tourist_attraction | travel_agency | lodging | place_of_worship | point_of_interest | establishment",5,"","hyderabad",17.3946738,78.4310595,0,5,45
"Crocodiles","park","park | tourist_attraction | point_of_interest | establishment",4.3,"","hyderabad",17.3547448,78.4510785,0,4.3,50
"HK VACATIONS","tourist attraction","tourist_attraction | travel_agency | point_of_interest | establishment",5,"","hyderabad",17.461907,78.44905709999999,0,5,43
"Tankbund View Point","tourist attraction","tourist_attraction | point_of_interest | establishment",4.7,"","hyderabad",17.4140295,78.47037069999999,0,4.7,33
"NTR Garden Giant Wheel","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","hyderabad",17.41131249999999,78.46606249999999,0,4.3,37
"Paradise Cross road","tourist attraction","tourist_attraction | point_of_interest | establishment",4.2,"","hyderabad",17.4432902,78.4874663,0,4.2,37
"GREAT HOLIDAYS","travel agency","travel_agency | tourist_attraction | lodging | local_government_office | point_of_interest | establishment",4.9,"","hyderabad",17.4067022,78.47777459999999,0,4.9,29
"Tyagayya Statue","tourist attraction","tourist_attraction | point_of_interest | establishment",4.6,"","hyderabad",17.4160344,78.4802586,0,4.6,29
"Birla Mandir Hill Entry (* Only From Here)","tourist attraction","tourist_attraction | point_of_interest | establishment",4.6,"","hyderabad",17.4050412,78.46942349999999,0,4.6,28
"Secunderabad Flag Point","tourist attraction","tourist_attraction | point_of_interest | establishment",4.1,"","hyderabad",17.4342517,78.50173439999999,0,4.1,33
"KASHYAPI PLANTS","tourist attraction","tourist_attraction | point_of_interest | establishment",4.6,"","hyderabad",17.4303083,78.44791959999999,0,4.6,27
"Secunderabad West Metro Green Line","tourist attraction","tourist_attraction | point_of_interest | establishment",4.7,"","hyderabad",17.433715,78.499212,0,4.7,26
"Go Nexo Holidays (OPC) Pvt Ltd","travel agency","travel_agency | tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.4352313,78.5061795,0,5,23
"ALISON HOLIDAYS & EVENTS","tourist attraction","tourist_attraction | travel_agency | finance | point_of_interest | establishment",4.9,"","hyderabad",17.3930174,78.4730477,0,4.9,22
"Nampally Pigeon Spot","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","hyderabad",17.3922104,78.4696632,0,4.5,24
"Photoshoot Point","tourist attraction","tourist_attraction | point_of_interest | establishment",4.7,"","hyderabad",17.4098125,78.47154689999999,0,4.7,20
"Babu Jagjivan Ram Statue","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","hyderabad",17.398408,78.4746444,0,4.4,23
"Sri Journeyhippo Tours And Travels","tourist attraction","tourist_attraction | travel_agency | point_of_interest | establishment",5,"","hyderabad",17.413592,78.4904139,0,5,17
"KBR Lake","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","hyderabad",17.4173876,78.4191281,0,4.4,23
"I Love OMC","tourist attraction","tourist_attraction | point_of_interest | establishment",4.9,"","hyderabad",17.3824088,78.48268499999999,0,4.9,16
"Hyderabaddarshan (Tourism & Holidays Packages)","travel agency","travel_agency | tourist_attraction | point_of_interest | establishment",4.1,"","hyderabad",17.3941415,78.470529,0,4.1,23
"Statue of Salar Jung III","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","hyderabad",17.37180709999999,78.4802284,0,4.4,20
"Walk way","tourist attraction","tourist_attraction | point_of_interest | establishment",4.2,"","hyderabad",17.4091408,78.4713094,0,4.2,21
"Strikers Chowrasta","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.4236817,78.51409029999999,0,5,12
"AL-Kamran Tour & Travels","tourist attraction","tourist_attraction | point_of_interest | establishment",4.9,"","hyderabad",17.3927492,78.4666227,0,4.9,9
"Jiyaguda ka raja Pandal","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.3656211,78.45290779999999,0,5,8
"Car service","car rental","car_rental | tourist_attraction | travel_agency | point_of_interest | establishment",4.4,"","hyderabad",17.3753971,78.4923371,0,4.4,14
"3 Giraffes","tourist attraction","tourist_attraction | point_of_interest | establishment",4.8,"","hyderabad",17.4137435,78.46064559999999,0,4.8,9
"Hussain Sagar Lake View Sitting Place","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","hyderabad",17.4221269,78.4652426,0,4.4,13
"Navayug Seva dal Kummari Basthi Ameerpet","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.4356333,78.4463659,0,5,6
"LARGEST CRICKET BAT","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","hyderabad",17.414803,78.4793416,0,4.5,10
"Alison Holidays & Events Hyd","tourist attraction","tourist_attraction | travel_agency | finance | point_of_interest | establishment",4.5,"","hyderabad",17.3950615,78.4760077,0,4.5,10
"Musical Water Fountain","tourist attraction","tourist_attraction | point_of_interest | establishment",3.7,"","hyderabad",17.4188969,78.4666769,0,3.7,18
"Hyderabad Tours And Travels","travel agency","travel_agency | car_rental | tourist_attraction | point_of_interest | establishment",4.2,"","hyderabad",17.3900189,78.4421777,0,4.2,13
"Team bya Bajrangdal Youth association🚩","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.3931165,78.5055706,0,5,5
"Eight piller point","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.3549884,78.53033980000001,0,5,4
"Hikes And Miles","tourist attraction","tourist_attraction | travel_agency | point_of_interest | establishment",5,"","hyderabad",17.3820487,78.5209343,0,5,3
"Tank bund Dove 🕊️🕊️🕊️ View","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.4105825,78.4764314,0,5,2
"Blue Tent","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.3989331,78.48142299999999,0,5,2
"Rock of jibraltar","tourist attraction","tourist_attraction | point_of_interest | establishment",4.8,"","hyderabad",17.4155657,78.4751809,0,4.8,4
"Horticultural Department & Museum","tourist attraction","tourist_attraction | point_of_interest | establishment",4.2,"","hyderabad",17.3993852,78.4690227,0,4.2,10
"Captured Patton Tank","tourist attraction","tourist_attraction | point_of_interest | establishment",4.8,"","hyderabad",17.422377,78.4850326,0,4.8,4
"New Janata travels","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.3556477,78.4342899,0,5,2
"TEAM NFYA","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.4137022,78.5002243,0,5,2
"Nand Kishore House","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","hyderabad",17.4352186,78.45728009999999,0,4.4,8
"TEAM VYC","tourist attraction","tourist_attraction | point_of_interest | establishment",5,"","hyderabad",17.438975,78.4724782,0,5,2
"B. M. Birla Science Centre","museum","museum | point_of_interest | establishment",4.4,"","hyderabad",17.4044409,78.46954,0,4.4,10725
"Birla Planetarium","museum","museum | point_of_interest | establishment",4.2,"","hyderabad",17.4032767,78.4706855,0,4.2,1829
"Paradox Museum Hyderabad","museum","museum | point_of_interest | establishment",4.6,"","hyderabad",17.4198262,78.4572266,0,4.6,461
"Irram Manzil Palace","museum","museum | point_of_interest | establishment",4.2,"","hyderabad",17.4195715,78.454889,0,4.2,168
"Rail Museum","museum","museum | point_of_interest | establishment",4,"","hyderabad",17.3889738,78.4989717,0,4,167
"Parking Lot - Salarjung Museum","museum","museum | point_of_interest | establishment",4.4,"","hyderabad",17.3705064,78.4800114,0,4.4,133
"Saifabad Mint Museum","museum","museum | point_of_interest | establishment",4.4,"","hyderabad",17.4094922,78.4673267,0,4.4,127
"Aftab Mahal","museum","museum | point_of_interest | establishment",4.3,"","hyderabad",17.3559013,78.4714673,0,4.3,81
"Jagdish and Kamla Mittal Museum of Indian Art","museum","museum | point_of_interest | establishment",4.1,"","hyderabad",17.4063856,78.4854388,0,4.1,68
"Centenary Heritage Museum","museum","museum | point_of_interest | establishment",4.3,"","hyderabad",17.3969084,78.47452609999999,0,4.3,65
"Luxekashmir","museum","museum | home_goods_store | point_of_interest | store | establishment",4.5,"","hyderabad",17.4159032,78.43667839999999,0,4.5,51
"HHEC Museum Shop","museum","museum | point_of_interest | establishment",3.9,"","hyderabad",17.3714697,78.4803409,0,3.9,49
"Salar Jung Museum Entry","museum","museum | point_of_interest | establishment",4.4,"","hyderabad",17.3722029,78.480614,0,4.4,42
"Marathi Granth Sangrahalay","library","library | museum | point_of_interest | establishment",4.6,"","hyderabad",17.3846377,78.4884896,0,4.6,31
"Archaeology and Museums Department","museum","museum | point_of_interest | establishment",4.4,"","hyderabad",17.3966813,78.4751299,0,4.4,27
"The Art museum","museum","museum | point_of_interest | establishment",4.7,"","hyderabad",17.371642,78.4805001,0,4.7,22
"Visual Quest India","museum","museum | point_of_interest | establishment",4.7,"","hyderabad",17.4237544,78.4363185,0,4.7,19
"Vasu apartments","museum","museum | point_of_interest | establishment",4,"","hyderabad",17.364807,78.51981099999999,0,4,24
"Strigifo","museum","museum | point_of_interest | establishment",5,"","hyderabad",17.4254985,78.450549,0,5,12
"India Art Festival","museum","museum | point_of_interest | establishment",5,"","hyderabad",17.3873813,78.4306285,0,5,12
"Zoo Train Booking And Departure","museum","museum | point_of_interest | establishment",4,"","hyderabad",17.3507008,78.44944,0,4,21
"Indian Textile & Mughul Glass Gallery","museum","museum | point_of_interest | establishment",4.8,"","hyderabad",17.3711979,78.4802694,0,4.8,13
"Tourist Plaza(Interpretation Center), Bansilalpet stepwell","museum","museum | point_of_interest | establishment",4.3,"","hyderabad",17.4305335,78.493544,0,4.3,16
"Star Nandini Supari","museum","museum | point_of_interest | establishment",4.1,"","hyderabad",17.3754515,78.4665864,0,4.1,18
"KNC----27","museum","museum | point_of_interest | establishment",4.9,"","hyderabad",17.4561531,78.502956,0,4.9,7
"Jharokha Handicrafts (Jhalak Rajasthan Ki)","museum","museum | point_of_interest | store | establishment",5,"","hyderabad",17.39878509999999,78.4833415,0,5,5
"Tahoor plaza","museum","museum | point_of_interest | establishment",4.5,"","hyderabad",17.3561188,78.4752366,0,4.5,10
"Heritage Gallery SBEye Hyderabad","museum","museum | point_of_interest | establishment",5,"","hyderabad",17.3948463,78.4752808,0,5,3
"Vishwaguru Basaveshwara statue","museum","museum | point_of_interest | establishment",4.5,"","hyderabad",17.4178249,78.4815211,0,4.5,8
"Japanese Gallery","museum","museum | point_of_interest | establishment",5,"","hyderabad",17.3719159,78.4813084,0,5,3
"The Gallery Cafe","art gallery","art_gallery | cafe | bakery | restaurant | food | point_of_interest | store | establishment",4.2,"","hyderabad",17.4202728,78.446649,0,4.2,2196
"Manglam Handicrafts Boutique(Handicrafts Emporium)","art gallery","art_gallery | furniture_store | home_goods_store | point_of_interest | store | establishment",4.7,"","hyderabad",17.4108151,78.437064,0,4.7,1063
"Kalakriti Art Gallery","art gallery","art_gallery | point_of_interest | establishment",4.4,"","hyderabad",17.420524,78.4467085,0,4.4,826
"Ideal images","art gallery","art_gallery | point_of_interest | store | establishment",4.3,"","hyderabad",17.4299668,78.4448285,0,4.3,537
"Glow Arts Pvt. Ltd - Best Art Gallery in Hyderabad","art gallery","art_gallery | point_of_interest | establishment",4.5,"","hyderabad",17.4294063,78.4246366,0,4.5,416
"Inspire Drawing Painting Institute Online Offline Hyderabad","art gallery","art_gallery | point_of_interest | establishment",4.8,"","hyderabad",17.4001802,78.4873258,0,4.8,315
"MS Maqta Art District, Blue Chowk","art gallery","art_gallery | point_of_interest | establishment",4.1,"","hyderabad",17.4175145,78.4632342,0,4.1,264
"Inhabit","furniture store","furniture_store | art_gallery | general_contractor | home_goods_store | store | point_of_interest | establishment",4.4,"","hyderabad",17.4079343,78.44145309999999,0,4.4,238
"Shubha Drishti Ganapathy","art gallery","art_gallery | point_of_interest | establishment",4.8,"","hyderabad",17.3648171,78.52177329999999,0,4.8,217
"Studio di Calligraphia (Handwriting & Calligraphy Classes & Services)","art gallery","art_gallery | cafe | food | point_of_interest | store | establishment",4.9,"","hyderabad",17.42481279999999,78.4441385,0,4.9,128
"Srishti Art Gallery","art gallery","art_gallery | point_of_interest | establishment",4.4,"","hyderabad",17.43443,78.416507,0,4.4,117
"Sri Balaji Art Gallery & Idols","art gallery","art_gallery | point_of_interest | establishment",4.3,"","hyderabad",17.42979009999999,78.4480493,0,4.3,117
"Sri Sri Parinaya Tanjore Paintings","art gallery","art_gallery | point_of_interest | store | establishment",4.9,"","hyderabad",17.3687087,78.52647720000002,0,4.9,94
"Statue Makers ( G Pradeep Silpi)","art gallery","art_gallery | point_of_interest | establishment",4.9,"","hyderabad",17.4302582,78.42760969999999,0,4.9,89
"Chitrakala Art studio -Tanjore Paintings Oil Paintings","art gallery","art_gallery | point_of_interest | establishment",4.8,"","hyderabad",17.4576844,78.4988759,0,4.8,84
"Digital Art Gallery","art gallery","art_gallery | point_of_interest | store | establishment",5,"","hyderabad",17.3916645,78.43038760000002,0,5,73
"Artguru","art gallery","art_gallery | point_of_interest | store | establishment",4,"","hyderabad",17.4268691,78.4466008,0,4,80
"M. Eshwariah Art Gallery","art gallery","art_gallery | point_of_interest | establishment",4.5,"","hyderabad",17.44007239999999,78.43211,0,4.5,75
"ICONART Gallery","art gallery","art_gallery | point_of_interest | establishment",4.4,"","hyderabad",17.4078787,78.4407511,0,4.4,74
"G P Birla Centre","art gallery","art_gallery | library | point_of_interest | establishment",4.3,"","hyderabad",17.4030995,78.4703464,0,4.3,74
"Dhi Artspace","art gallery","art_gallery | point_of_interest | establishment",4.6,"","hyderabad",17.4377261,78.451459,0,4.6,69
"Colors N Shades Institute of Drawing and Painting","art gallery","art_gallery | point_of_interest | store | establishment",4.7,"","hyderabad",17.3725078,78.5186691,0,4.7,57
"Nirmala Birla Gallery","art gallery","art_gallery | point_of_interest | establishment",4.3,"","hyderabad",17.4030316,78.4706064,0,4.3,55
"Gallery Space","art gallery","art_gallery | point_of_interest | establishment",4.1,"","hyderabad",17.4135053,78.4221979,0,4.1,55
"Lion India (Picture Decor) Banjara Hills","art gallery","art_gallery | home_goods_store | point_of_interest | store | establishment",4.8,"","hyderabad",17.4241867,78.4483843,0,4.8,48
"Nehru Zoological Park","zoo","zoo | park | point_of_interest | establishment",4.2,"","hyderabad",17.3507037,78.451787,0,4.2,101678
"NTR Gardens.","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.4130874,78.4697541,0,4.2,99515
"Lumbini Park","park","park | point_of_interest | establishment",4.1,"","hyderabad",17.4093892,78.47202220000001,0,4.1,77850
"Indira Park","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.4139694,78.4839721,0,4.2,36038
"Padmarao Nagar Main Park","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.42543,78.5073048,0,4.2,8086
"Dog's Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4312072,78.46357560000001,0,4.3,5006
"Mallesh Fruits","park","park | point_of_interest | store | food | establishment",4.2,"","hyderabad",17.44458819999999,78.4466278,0,4.2,3168
"Srinagar Colony Park","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.429809,78.439673,0,4.2,2667
"Santosh Nagar Colony Park","park","park | point_of_interest | establishment",4.1,"","hyderabad",17.3910689,78.4364899,0,4.1,2356
"Sri Nagar Colony Park","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.4304544,78.4424219,0,4.2,2184
"Madhura Nagar Park D-Block","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.4395984,78.4351975,0,4.2,2080
"Tank Bund Park","park","park | point_of_interest | establishment",4.5,"","hyderabad",17.4146856,78.4790033,0,4.5,1912
"Gandhinagar Park","park","park | point_of_interest | establishment",4,"","hyderabad",17.4127823,78.4897122,0,4,1686
"Kalyan Nagar Phase III Park","park","park | point_of_interest | establishment",4.2,"","hyderabad",17.451086,78.42273899999999,0,4.2,1619
"HUSSAIN SAGAR WEST PARK","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4285365,78.462322,0,4.3,1608
"Kundan Bagh Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4345919,78.4591853,0,4.3,1602
"Lake Front Park , Hussain Sagar","park","park | point_of_interest | establishment",4.1,"","hyderabad",17.435044,78.4660849,0,4.1,1594
"Nehru Nagar Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4447958,78.50414099999999,0,4.3,1538
"Dr. YSR Municipal Park","park","park | point_of_interest | establishment",4,"","hyderabad",17.4132016,78.5112006,0,4,1462
"Barkatpura Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.3944084,78.4959757,0,4.3,1369
"NTR Memorial","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4121138,78.4703174,0,4.3,1351
"Park","park","park | point_of_interest | establishment",4,"","hyderabad",17.4415089,78.4436636,0,4,1280
"B Block Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.3660493,78.50995669999999,0,4.3,1168
"Chilkalguda Park","park","park | point_of_interest | establishment",4.1,"","hyderabad",17.4248783,78.5053453,0,4.1,1139
"B K Guda Park","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4465947,78.44623709999999,0,4.3,1102
"Necklace Road Lawns","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.4243543,78.46332919999999,0,4.3,1068
"Saleem Nagar Park 2","park","park | point_of_interest | establishment",4.3,"","hyderabad",17.3721144,78.51257249999999,0,4.3,954
"Domalguda Park","park","park | point_of_interest | establishment",3.8,"","hyderabad",17.4056243,78.4852988,0,3.8,936
"Hampshire Plaza Hotel","restaurant","restaurant | lodging | point_of_interest | food | establishment",4,"","hyderabad",17.4051207,78.4645687,0,4,57987
"Grand Hotel","restaurant","restaurant | food | point_of_interest | establishment",4.1,"","hyderabad",17.3879007,78.4770363,0,4.1,32738
"Vijaya Diagnostic Centre Himayathnagar - Pathology & Radiology Lab | Full Body Checkup","doctor","doctor | health | point_of_interest | establishment",4.5,"","hyderabad",17.4041605,78.4798766,0,4.5,31568
"Alpha Hotel","restaurant","restaurant | point_of_interest | bakery | store | food | establishment",3.8,"","hyderabad",17.4345784,78.50066919999999,0,3.8,22532
"Lifestyle Stores","shopping mall","shopping_mall | clothing_store | shoe_store | store | point_of_interest | establishment",4.2,"","hyderabad",17.4361651,78.45700719999999,0,4.2,21482
"Taj Krishna, Hyderabad","lodging","lodging | point_of_interest | establishment",4.5,"","hyderabad",17.4164757,78.4496861,0,4.5,19407
"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad","lodging","lodging | point_of_interest | establishment",4.6,"","hyderabad",17.432514,78.4573526,0,4.6,18700
"Barbeque Nation","restaurant","restaurant | food | point_of_interest | establishment",4.2,"","hyderabad",17.4151089,78.4500669,0,4.2,17639
"Taj Deccan, Hyderabad","lodging","lodging | point_of_interest | establishment",4.4,"","hyderabad",17.4179204,78.4507689,0,4.4,17243
"Bikanervala","restaurant","restaurant | food | point_of_interest | store | establishment",4.2,"","hyderabad",17.4107667,78.44983859999999,0,4.2,16808
"Ramakrishna Math","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.411668,78.4815366,0,4.7,16733
"Amrutha Castle","bar","bar | lodging | point_of_interest | establishment",4,"","hyderabad",17.4076886,78.469107,0,4,16167
"Parampara - Flavours Of India","restaurant","restaurant | food | point_of_interest | establishment",4.6,"","hyderabad",17.4150787,78.4501365,0,4.6,15893
"Blue Sea Tea & Snacks","cafe","cafe | point_of_interest | store | food | establishment",4.4,"","hyderabad",17.4367841,78.5049468,0,4.4,15383
"Hussain Sagar Boating Point","point of interest","point_of_interest | establishment",4.2,"","hyderabad",17.4104384,78.4729705,0,4.2,15085
"Marigold Hotel","lodging","lodging | restaurant | food | point_of_interest | establishment",4.4,"","hyderabad",17.4372519,78.454483,0,4.4,13236
"Best Western Ashoka ( Hotel & AC Banquets)","bar","bar | lodging | restaurant | food | point_of_interest | establishment",4.1,"","hyderabad",17.4039563,78.4653786,0,4.1,10990
"The Golkonda Hotel","lodging","lodging | point_of_interest | establishment",4.2,"","hyderabad",17.4044783,78.4537234,0,4.2,10404
"The Manohar, Hyderabad","lodging","lodging | restaurant | food | point_of_interest | establishment",3.5,"","hyderabad",17.4450755,78.4710829,0,3.5,8773
"Taj Banjara, Hyderabad","lodging","lodging | point_of_interest | establishment",4.2,"","hyderabad",17.409748,78.448753,0,4.2,8244
"10 Downing Street","bar","bar | night_club | restaurant | food | point_of_interest | establishment",4.2,"","hyderabad",17.4362297,78.4571686,0,4.2,8241
"Hebron Church","church","church | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4111306,78.4973629,0,4.8,1503
"St. Anthony's Shrine","church","church | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4348854,78.5200777,0,4.8,1372
"Hope Unlimited Church, Hyderbad","church","church | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4138501,78.4215624,0,4.7,1371
"Shrine of Our Lady Of Health","church","church | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4069866,78.4560001,0,4.8,1056
"Baptist Church Hyderabad","book store","book_store | church | place_of_worship | point_of_interest | store | establishment",4.7,"","hyderabad",17.396087,78.48932239999999,0,4.7,852
"CSI Centenary Wesley Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.3902062,78.48358089999999,0,4.6,676
"Centenary Methodist English Church","church","church | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.3944433,78.47214629999999,0,4.7,595
"Hope Unlimited Church, Secunderabad","church","church | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4470201,78.4950996,0,4.8,539
"Baptist Church Dilsukhnagar","church","church | place_of_worship | point_of_interest | establishment",4.4,"","hyderabad",17.3701816,78.5213122,0,4.4,541
"St. Alphonsus Church Banjara Hills, Hyderabad","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4168592,78.44346259999999,0,4.6,513
"Laymen's Evangelical Fellowship","church","church | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4130867,78.4591586,0,4.8,450
"Lutheran Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4038941,78.4663676,0,4.6,368
"C.S.I ST. JOHN THE BAPTIST Church, Secunderabad","church","church | place_of_worship | point_of_interest | establishment",4.5,"","hyderabad",17.442693,78.506417,0,4.5,352
"Prayer Power Church","church","church | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4142971,78.5085158,0,4.7,342
"ROCK CHURCH HYDERABAD","church","church | place_of_worship | point_of_interest | establishment",4.5,"","hyderabad",17.4042451,78.4479972,0,4.5,321
"Andhra Christian Theological College","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4166762,78.4882494,0,4.6,275
"St. Thomas' Tamil Cathedral","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4348884,78.50001329999999,0,4.6,267
"Secunderabad-Hyderabad Orthodox & Mar Thoma Syrian Churches","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4446445,78.4987337,0,4.6,254
"Holy Trinity Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.4405285,78.4652322,0,4.6,217
"St. Stanislaus Catholic Church","church","church | place_of_worship | point_of_interest | establishment",4.4,"","hyderabad",17.3645859,78.5234838,0,4.4,213
"Sri Yellamma Pochamma Devasthanam","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4474897,78.4491142,0,4.7,22623
"Shri Ujjaini Mahakali Devasthanam","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4367679,78.4910518,0,4.8,9578
"TTD Sri Venkateswara Swami Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4061221,78.4789517,0,4.7,6112
"Shri Bhagya Laxmi Mandir, Charminar","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.36145759999999,78.4747661,0,4.7,5947
"Shri Raghavendra Swamy Math","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.3954983,78.4969043,0,4.7,1949
"Sri Shiridi Sai Baba Sansthan","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4002712,78.514574,0,4.8,1740
"Shri Ahobilam Mutt","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4022667,78.51979879999999,0,4.7,1631
"Shivam Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.40257,78.5139047,0,4.6,1627
"Balaji Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4030275,78.4963686,0,4.7,1457
"Sri Ranganatha Swamy Devalayam","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.3695458,78.45127600000001,0,4.7,1425
"Raghavendra Swamy Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.3918571,78.4935721,0,4.8,1373
"Shri Hanuman Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4535377,78.4397058,0,4.7,1350
"Sri Sai Baba Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4273894,78.5050902,0,4.7,1062
"Ayyappa Devasthanam Mettuguda","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4340595,78.5176634,0,4.8,1057
"Sri Kanaka Durga Nagalakshmi Devalayam","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4008355,78.4759274,0,4.8,1005
"Sri Subrahmanya Swamy Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4477212,78.50545290000001,0,4.7,936
"Ayyappa Swamy Aalayam","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.3969842,78.51590279999999,0,4.6,791
"Guruvayur Sri Krishna Mandiram","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.397171,78.5170517,0,4.8,785
"Sai Baba Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.6,"","hyderabad",17.3863575,78.4397288,0,4.6,785
"Shirdi Sai Baba Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.43449649999999,78.4468708,0,4.7,717
"Masjid-e-Azizia","mosque","mosque | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.3958248,78.4428313,0,4.8,3279
"Shahi Masjid (Royal Mosque) Bagh -e- aam","mosque","mosque | place_of_worship | point_of_interest | establishment",4.9,"","hyderabad",17.400595,78.4690316,0,4.9,987
"Masjid-e-Quba مسجدِ قبا","mosque","mosque | place_of_worship | point_of_interest | establishment",4.9,"","hyderabad",17.3915426,78.4266275,0,4.9,974
"Jamia Masjid Siddiambar Bazar","mosque","mosque | place_of_worship | point_of_interest | establishment",4.3,"","hyderabad",17.3762644,78.4751084,0,4.3,945
"Masjid-e-Mohammadia","mosque","mosque | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.3773408,78.4264512,0,4.8,722
"Masjid-E-Taqwa","mosque","mosque | place_of_worship | point_of_interest | establishment",4.8,"","hyderabad",17.4034933,78.4160473,0,4.8,697
"Masjid e Mohammadia","mosque","mosque | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.3702626,78.5142362,0,4.7,685
"Masjid-e-Kausar","mosque","mosque | place_of_worship | point_of_interest | establishment",4.7,"","hyderabad",17.4173105,78.515716,0,4.7,680
