name,category,rating,sentiment,city,lat,lng,review_count,review_avg_rating,user_ratings_total,has_review,review_length,popularity_signal
Miyawaki Model Forest,park,3.8,0.4842594735628767,thiruvananthapuram,8.4809226,76.9113833,2,4.5,4,1,6,1.609438
Aakulam Bridge Walk Park,park,4.4,0.8288002902549249,thiruvananthapuram,8.519268100000001,76.8980188,5,3.6,527,1,202,6.269096
Children's Park Shanghumugham,park,3.9,0.679633330622671,thiruvananthapuram,8.4805098,76.9123046,5,4.6,618,1,562,6.428105
Selfie point,park,2.0,0.5,thiruvananthapuram,8.480197399999998,76.91226,0,2.0,1,0,0,0.693147
Indian Airforce Helicopter Mi 8,park,4.6,0.6987502176392092,thiruvananthapuram,8.479987999999999,76.912565,5,4.8,54,1,294,4.007333
Park,park,4.3,0.44846354221708506,thiruvananthapuram,8.479459199999999,76.912662,5,4.6,16,1,65,2.833213
BEACH PARK SHANGUMUGHAM,park,4.9,0.8035561560327497,thiruvananthapuram,8.479297399999998,76.9127448,4,5.0,8,1,14,2.197225
Park and Garden,park,4.4,0.30256052087690316,thiruvananthapuram,8.479101399999998,76.91223049999999,3,4.3333,7,1,15,2.079442
Free Parking,park,0.0,0.5,thiruvananthapuram,8.5116676,76.8911832,0,0.0,0,0,0,0.0
Veli Pool,park,3.3,0.37095918933708705,thiruvananthapuram,8.5110306,76.89072689999999,2,4.5,3,1,4,1.386294
Veli Children's Park,park,4.2,0.6896619747774184,thiruvananthapuram,8.5104009,76.890106,5,4.4,441,1,165,6.09131
Mathrubhumi Road Junction - ആൽത്തറ,park,3.5,0.569480108051629,thiruvananthapuram,8.4946517,76.94368539999999,1,1.0,6,1,2,1.94591
Veli Beach Park,park,4.1,0.7083187026666559,thiruvananthapuram,8.5081083,76.8880477,5,4.8,2097,1,267,7.64874
Vallakadavu Junction,park,4.4,0.6138051948880848,thiruvananthapuram,8.4783096,76.93150279999999,5,4.0,154,1,74,5.043425
Sreekandeswaram,park,4.0,0.5,thiruvananthapuram,8.4893708,76.9472255,0,4.0,2,0,0,1.098612
Gandhi smaraka Janaseva Samithi,park,3.5,0.5,thiruvananthapuram,8.4949674,76.95250419999999,0,3.5,2,0,0,1.098612
Sreekandeswaram Park,park,3.6,0.3551377415800728,thiruvananthapuram,8.4862757,76.9420694,5,4.2,58,1,195,4.077537
Chattampi Swami Park,park,3.1,0.48742890527078253,thiruvananthapuram,8.4864051,76.9430284,5,4.2,10,1,113,2.397895
Nethaji Park,park,1.5,0.5,thiruvananthapuram,8.4847262,76.93968389999999,0,1.5,2,0,0,1.098612
Virakupurakotta Road,park,0.0,0.5,thiruvananthapuram,8.485928099999999,76.9449971,0,0.0,0,0,0,0.0
MG Radhakrishnan Square,park,0.0,0.5,thiruvananthapuram,8.4939556,76.9542587,0,0.0,0,0,0,0.0
Adoor,park,0.0,0.5,thiruvananthapuram,8.5034736,76.9586516,0,0.0,0,0,0,0.0
Manaveeyam Veedhi,park,4.3,0.8123171968623702,thiruvananthapuram,8.509368700000001,76.96131799999999,5,3.4,2109,1,369,7.654443
T Square,park,5.0,0.6968438455132359,thiruvananthapuram,8.5094128,76.9618296,1,5.0,2,1,5,1.098612
Mahatma Ayyankali Square,park,4.4,0.7152521437457547,thiruvananthapuram,8.5115008,76.96242099999999,5,4.2,19,1,277,2.995732
Akkamma Cheriyan Statue,park,4.0,0.4050004816026119,thiruvananthapuram,8.513472399999998,76.9615201,5,4.0,25,1,188,3.258097
Akkamma Cherian Park,park,4.1,0.634591494218233,thiruvananthapuram,8.513497299999997,76.96161099999999,5,4.0,261,1,254,5.568345
Mannam Memorial Children's Park vivekananda Nagar,park,0.0,0.5,thiruvananthapuram,8.5028507,76.9701015,0,0.0,0,0,0,0.0
AKG Memorial,park,5.0,0.35689297436589934,thiruvananthapuram,8.5082697,76.9711945,1,5.0,1,1,1,0.693147
Jawahar Nagar park,park,0.0,0.5,thiruvananthapuram,8.5166241,76.9668654,0,0.0,0,0,0,0.0
Ponnara Sreedhar Park,park,4.0,0.34849870781587405,thiruvananthapuram,8.487468999999999,76.95287359999999,5,4.8,50,1,311,3.931826
Sasthamangalam Tree,park,4.0,0.58179640248643,thiruvananthapuram,8.512953099999999,76.971454,1,5.0,2,1,3,1.098612
Heather Corniche Park,park,5.0,0.758528001006615,thiruvananthapuram,8.5139914,76.9712577,1,5.0,1,1,2,0.693147
PPD Urban Ville Kids Park,park,0.0,0.5,thiruvananthapuram,8.5128638,76.9727431,0,0.0,0,0,0,0.0
Artech SriRema Park,park,4.0,0.31493094422846474,thiruvananthapuram,8.5170794,76.9706581,3,4.6667,5,1,7,1.791759
Children's Park,park,4.4,0.8117615425883985,thiruvananthapuram,8.5177252,76.97186529999999,3,4.3333,9,1,25,2.302585
Lineage Water Fountain,park,5.0,0.7545422503216013,thiruvananthapuram,8.5179232,76.9722305,1,5.0,1,1,10,0.693147
ixgreen,park,0.0,0.5,thiruvananthapuram,8.5467708,76.9163841,0,0.0,0,0,0,0.0
CET Square,park,5.0,0.5,thiruvananthapuram,8.546135099999999,76.9053399,0,5.0,1,0,0,0.693147
Sugar Forest,park,0.0,0.5,thiruvananthapuram,8.5468041,76.9064128,0,0.0,0,0,0,0.0
Bike bay cet,park,5.0,0.8817016195183142,thiruvananthapuram,8.5470356,76.9059904,2,5.0,3,1,3,1.386294
Karthi gardens (K G road),park,3.0,0.30202960726721095,thiruvananthapuram,8.534758,76.8924425,1,1.0,2,1,7,1.098612
Children Park,park,5.0,0.5,thiruvananthapuram,8.5278856,76.8896728,0,5.0,1,0,0,0.693147
Thirunagar park,park,4.2,0.4781037990384825,thiruvananthapuram,8.547629600000002,76.9023414,3,4.6667,11,1,12,2.484907
Yoga Park,park,4.4,0.5131563660862865,thiruvananthapuram,8.5300169,76.88861849999999,4,4.0,8,1,30,2.197225
Infy Park and Garden,park,0.0,0.5,thiruvananthapuram,8.5328137,76.88417729999999,0,0.0,0,0,0,0.0
CLIFTON ROYAL MEADOWS,park,3.8,0.43402309250777915,thiruvananthapuram,8.525161,76.965164,1,5.0,5,1,12,1.791759
SAP Park,park,0.0,0.5,thiruvananthapuram,8.5243798,76.9702908,0,0.0,0,0,0,0.0
LP Baiju Memorial,park,0.0,0.5,thiruvananthapuram,8.521551699999998,76.9707869,0,0.0,0,0,0,0.0
Swathy Nagar Residence Association Childern's Park,park,0.0,0.5,thiruvananthapuram,8.5219697,76.97166120000001,0,0.0,0,0,0,0.0
Cordon Sreevalsam Children's Park,park,5.0,0.6868351588003072,thiruvananthapuram,8.5200625,76.97154689999999,1,5.0,4,1,23,1.609438
Malloor Sreedharan Nair Memorial,park,0.0,0.5,thiruvananthapuram,8.518851799999998,76.9721344,0,0.0,0,0,0,0.0
Killiyar Gardens,park,5.0,0.5,thiruvananthapuram,8.5214999,76.97426229999999,0,5.0,1,0,0,0.693147
River valley Park,park,5.0,0.32279561078645336,thiruvananthapuram,8.5178642,76.9757387,2,5.0,4,1,7,1.609438
Kid’s Park in Cordial Dhanuss,park,0.0,0.5,thiruvananthapuram,8.5175682,76.97575789999999,0,0.0,0,0,0,0.0
Ajish n Roopa,park,0.0,0.5,thiruvananthapuram,8.5629445,76.9123135,0,0.0,0,0,0,0.0
Horticultural Therapy Garden,park,0.0,0.5,thiruvananthapuram,8.5529677,76.9377531,0,0.0,0,0,0,0.0
Park'n'Joy,park,5.0,0.7111524978981195,thiruvananthapuram,8.560571299999998,76.8961195,1,5.0,1,1,16,0.693147
Vibes manmade lake,park,0.0,0.5,thiruvananthapuram,8.566205499999999,76.8966452,0,0.0,0,0,0,0.0
Arabic Park,park,5.0,0.5278051669065076,thiruvananthapuram,8.5597738,76.89040299999999,1,5.0,2,1,2,1.098612
Oonjal-SDE Park,park,5.0,0.5,thiruvananthapuram,8.559977899999998,76.8902572,0,5.0,2,0,0,1.098612
ORI Park,park,4.0,0.5,thiruvananthapuram,8.5609901,76.8893057,0,4.0,2,0,0,1.098612
Campus Ootty,park,4.0,0.459574680865131,thiruvananthapuram,8.558880999999998,76.88802799999999,5,3.4,9,1,102,2.302585
Suvarna Keralam Thulaseevanam Herbal Park University Of Kariyavattom,park,5.0,0.6756264476486024,thiruvananthapuram,8.5483055,76.8845229,1,5.0,1,1,3,0.693147
Social Science Park,park,3.0,0.4103353546633611,thiruvananthapuram,8.561925699999998,76.8892668,1,3.0,1,1,4,0.693147
"Chola (ചോല) University Of kerala, Kariavattom campus",park,4.5,0.8139848256424598,thiruvananthapuram,8.5622718,76.888963,4,4.5,6,1,22,1.94591
Butterfly Park,park,4.2,0.4974390861804943,thiruvananthapuram,8.5641848,76.890288,5,4.2,33,1,168,3.526361
Infosys Sprout Kitchen Garden Thiruvananthapuram,park,4.8,0.6188287966118025,thiruvananthapuram,8.536487799999998,76.884242,1,4.0,6,1,26,1.94591
Echilod Chira,park,2.5,0.33804635449447284,thiruvananthapuram,8.5657006,76.8898679,1,2.0,2,1,15,1.098612
Vayamba childrens park,park,5.0,0.6429369861161965,thiruvananthapuram,8.569496299999999,76.94017749999999,1,5.0,1,1,72,0.693147
Lekshmy pranavam gardens g18,park,0.0,0.5,thiruvananthapuram,8.559864899999999,76.94867579999999,0,0.0,0,0,0,0.0
Campus Udyana,park,5.0,0.543706297652763,thiruvananthapuram,8.564922,76.8876444,3,5.0,4,1,16,1.609438
Balumukku,park,4.3,0.6716225106615519,thiruvananthapuram,8.5648754,76.8875824,3,3.6667,6,1,15,1.94591
Botany garden,park,5.0,0.8354372126331994,thiruvananthapuram,8.566637799999999,76.8879599,1,5.0,2,1,6,1.098612
THULASEEVANAM HERBAL PARK,park,3.5,0.2206548693153562,thiruvananthapuram,8.5655607,76.8870522,4,3.5,4,1,53,1.609438
IMK Park,park,4.5,0.8314086962505159,thiruvananthapuram,8.5643804,76.8861749,1,5.0,2,1,225,1.098612
Biodiversity Park,park,4.8,0.5262845516011672,thiruvananthapuram,8.5687676,76.888502,1,5.0,5,1,21,1.791759
Miyawaki forest,park,4.5,0.5328576008788536,thiruvananthapuram,8.567627500000002,76.88680049999999,1,5.0,2,1,2,1.098612
Peruvazhi Park,park,4.0,0.33401350381687794,thiruvananthapuram,8.5649224,76.8845323,1,4.0,1,1,1,0.693147
Ambience theatre,park,5.0,0.6956979575550676,thiruvananthapuram,8.5580768,76.8804336,1,5.0,1,1,206,0.693147
Gandhi Smrithi,park,0.0,0.5,thiruvananthapuram,8.5554808,76.9627962,0,0.0,0,0,0,0.0
MANJAMKODE CHIRA,park,0.0,0.5,thiruvananthapuram,8.5683737,76.9535265,0,0.0,0,0,0,0.0
SREEDHAR VALLEY,park,0.0,0.5,thiruvananthapuram,8.56566,76.959016,0,0.0,0,0,0,0.0
Nilami Chira,park,4.3,0.37095918933708705,thiruvananthapuram,8.554955600000001,76.9836893,1,5.0,3,1,5,1.386294
Beacon Green Children’s Park,park,3.0,0.5,thiruvananthapuram,8.5199249,76.97934479999999,0,3.0,2,0,0,1.098612
Martyr’s memorial star statue,park,0.0,0.5,thiruvananthapuram,8.5192962,76.979161,0,0.0,0,0,0,0.0
Pathiyanadu ambalakadavu,park,0.0,0.5,thiruvananthapuram,8.5737389,76.9726987,0,0.0,0,0,0,0.0
EMS Memorial Community Hall,park,5.0,0.5,thiruvananthapuram,8.517972899999998,76.97832009999999,0,5.0,1,0,0,0.693147
Nature Education Society of Travancore (Nest),park,4.8,0.7282585696279326,thiruvananthapuram,8.549809,76.9906855,1,4.0,16,1,2,2.833213
Indoor Stadium for National Games,park,4.0,0.5,thiruvananthapuram,8.5327557,76.9893276,0,4.0,1,0,0,0.693147
Thiruvananthapuram,locality,0.0,0.5,thiruvananthapuram,8.5241391,76.9366376,0,0.0,0,0,0,0.0
Pattom Royal Hotel,lodging,4.2,0.3750493952905774,thiruvananthapuram,8.5176758,76.9435275,5,4.0,4339,1,874,8.37563
Marwa Inn,lodging,3.5,0.2402867581193738,thiruvananthapuram,8.520697600000002,76.9302775,5,3.8,274,1,213,5.616771
Park Rajadhani,lodging,3.6,0.375643526756544,thiruvananthapuram,8.530007,76.93008789999999,5,3.0,1949,1,456,7.575585
Chempaka Kindergarten Kesavadasapuram,school,4.8,0.8956241043427668,thiruvananthapuram,8.5286582,76.9330555,5,5.0,26,1,555,3.295837
Directorate of Mining and Geology,local government office,3.3,0.3100783011475488,thiruvananthapuram,8.528413499999997,76.93568359999999,5,2.8,24,1,122,3.218876
South Indian Bank ATM,atm,3.9,0.1440177450011655,thiruvananthapuram,8.5284728,76.93868379999999,5,3.6,10,1,30,2.397895
Federal Bank ATM,atm,3.5,0.1555934655140523,thiruvananthapuram,8.5221898,76.9412169,5,3.0,13,1,72,2.639057
IndusInd Bank,bank,2.8,0.09780695093157758,thiruvananthapuram,8.529776399999998,76.9383161,5,2.6,24,1,181,3.218876
FINSERVE IND,finance,5.0,0.9140678596540245,thiruvananthapuram,8.5245223,76.9394987,5,5.0,37,1,207,3.637586
Modi Care Products,point of interest,4.0,0.17430516566166815,thiruvananthapuram,8.5277915,76.9401572,2,3.5,3,1,7,1.386294
Hotel Triva,lodging,3.8,0.3751047093929354,thiruvananthapuram,8.5228147,76.9309749,5,3.2,674,1,338,6.514713
SBI Branch Lic Junction Pattom,bank,4.2,0.33435789935560545,thiruvananthapuram,8.522064499999999,76.9408952,5,3.2,30,1,125,3.433987
Nilkamal Neo Combines(Authorised distributor),furniture store,4.0,0.29670830109499463,thiruvananthapuram,8.527289,76.9392089,5,4.2,23,1,133,3.178054
Lens and Frames Opticians,point of interest,4.9,0.8417664383995414,thiruvananthapuram,8.523931300000001,76.94017889999999,5,5.0,833,1,201,6.726233
State Bank of India ATM,atm,4.6,0.20015759369960878,thiruvananthapuram,8.527986799999999,76.9391468,2,5.0,5,1,108,1.791759
Keltron Knowledge Centre,point of interest,4.1,0.5,thiruvananthapuram,8.5253296,76.9391668,0,4.1,12,0,0,2.564949
TVMSERVER,point of interest,4.3,0.7463650056454276,thiruvananthapuram,8.5286376,76.93748389999999,5,5.0,90,1,216,4.51086
Chellam Umbrella Mart,furniture store,3.9,0.2731321907053632,thiruvananthapuram,8.5238256,76.9398315,5,3.4,485,1,477,6.186209
Galaxy Granites,point of interest,5.0,0.5,thiruvananthapuram,8.5251032,76.93955660000002,0,5.0,2,0,0,1.098612
"Biverah Hotel and Suites, 4-star hotels in Trivandrum, Medical college, kims hospital, hotels in trivandrum, budget hotel",lodging,3.8,0.2496000857294816,thiruvananthapuram,8.5137729,76.9295781,5,3.6,2722,1,835,7.909489
Hotel Prasanth,lodging,4.1,0.764346554685508,thiruvananthapuram,8.510836,76.9492896,5,4.8,3719,1,460,8.221479
Windsor Rajadhani,lodging,4.1,0.556357139051892,thiruvananthapuram,8.528496400000002,76.96044049999999,5,3.0,6667,1,466,8.805075
IDBI Bank ATM,atm,3.6,0.13791766231095853,thiruvananthapuram,8.531806399999999,76.92873519999999,5,3.4,29,1,69,3.401197
PAT 4 PETS VETERINARY MEDICAL STORE,pharmacy,4.2,0.4473864597403844,thiruvananthapuram,8.511286,76.949303,5,3.2,402,1,392,5.998937
Federal Bank,bank,4.3,0.5533620596595556,thiruvananthapuram,8.5355341,76.94498879999999,5,4.0,87,1,302,4.477337
Federal Bank,bank,4.4,0.21472209068662226,thiruvananthapuram,8.5383196,76.9258098,5,3.0,149,1,144,5.010635
"Fabindia Experience Center, Kowdiar, Thiruvananthapuram",clothing store,4.2,0.8128008513885009,thiruvananthapuram,8.5227035,76.95834289999999,5,4.0,1119,1,283,7.021084
Dr A Chakravarthy MBBS MD PhD (USA),doctor,4.5,0.7246396415626104,thiruvananthapuram,8.525198699999999,76.9185964,5,4.0,60,1,215,4.110874
Bata Shoe Store,shoe store,3.9,0.3028081544771187,thiruvananthapuram,8.5354717,76.9425227,5,2.0,620,1,267,6.431331
Sree Chitra Tirunal Institute for Medical Sciences & Technology,hospital,4.3,0.5080134617278247,thiruvananthapuram,8.5212469,76.9261032,5,2.6,781,1,433,6.661855
KTDC MASCOT HOTEL,lodging,4.2,0.5023874691693694,thiruvananthapuram,8.509177700000002,76.9498653,5,3.6,5582,1,690,8.627482
SBI Branch Nalanchira,bank,4.3,0.4500750476213474,thiruvananthapuram,8.544675999999999,76.94397219999999,5,4.2,96,1,345,4.574711
Kerala State Civil Service Academy,point of interest,4.0,0.6808368139242105,thiruvananthapuram,8.5171142,76.9479925,5,3.8,290,1,586,5.673323
Directorate of Social Justice,point of interest,4.7,0.5585011732517473,thiruvananthapuram,8.507615,76.9487747,2,4.5,7,1,16,2.079442
Taxitel,car rental,4.7,0.9177270851240286,thiruvananthapuram,8.512669699999998,76.95087219999999,5,5.0,337,1,396,5.823046
Kerala Women's Commission,point of interest,3.1,0.2842752787018677,thiruvananthapuram,8.5123315,76.9474372,5,1.8,60,1,285,4.110874
Oriental Insurance Company,point of interest,3.5,0.29073602762373413,thiruvananthapuram,8.531613,76.92902149999999,5,3.6,208,1,153,5.342334
Indian Overseas Bank,bank,3.4,0.21334175057104904,thiruvananthapuram,8.528407099999999,76.928341,5,3.8,18,1,98,2.944439
Bharat Petroleum - KI George,gas station,3.9,0.08132291705725578,thiruvananthapuram,8.5270265,76.9392088,5,1.6,663,1,344,6.498282
ICICI Bank ATM,atm,3.6,0.23529207340721972,thiruvananthapuram,8.5279445,76.93913239999999,5,3.6,5,1,18,1.791759
Dr.Nathanis Diagnostic Clinic,doctor,4.4,0.7143359537796259,thiruvananthapuram,8.523595799999999,76.93851579999999,5,5.0,377,1,99,5.934894
Gnayalloor Dental Clinic,health,4.6,0.867526274238467,thiruvananthapuram,8.529056599999999,76.9343238,5,5.0,58,1,349,4.077537
Gem Testing Laboratory,point of interest,2.8,0.29768072568583076,thiruvananthapuram,8.5287378,76.9356519,5,3.0,10,1,73,2.397895
Ethnic Weaves Boutique,clothing store,4.0,0.47014386500848676,thiruvananthapuram,8.5305708,76.9386365,5,3.6,363,1,270,5.897154
Bank of Baroda Vizhinjam Branch,bank,3.7,0.1380249089629193,thiruvananthapuram,8.53028,76.938502,5,2.2,30,1,118,3.433987
CSB Bank ATM,atm,3.1,0.323472390252551,thiruvananthapuram,8.5257404,76.9390154,5,2.6,8,1,18,2.197225
AV Aviation,point of interest,4.3,0.5850361825339147,thiruvananthapuram,8.522907499999999,76.936818,2,4.0,3,1,16,1.386294
State Bank ATM,atm,3.6,0.26333251238304767,thiruvananthapuram,8.5218821,76.9410254,5,3.8,10,1,50,2.397895
Rainbow Shopping,clothing store,4.3,0.5,thiruvananthapuram,8.5292748,76.9379936,0,4.3,3,0,0,1.386294
Oban Square,meal delivery,4.5,0.5965117582461679,thiruvananthapuram,8.528751999999999,76.9339553,4,5.0,19,1,38,2.995732
EduZone IAS Academy,point of interest,4.1,0.8050883338034743,thiruvananthapuram,8.5241391,76.9366376,5,4.0,120,1,332,4.795791
Berger Paints India Limited,home goods store,3.5,0.059870059263428574,thiruvananthapuram,8.524113,76.93665349999999,3,1.0,11,1,16,2.484907
Peter Thomas,point of interest,0.0,0.5,thiruvananthapuram,8.524113,76.93665349999999,0,0.0,0,0,0,0.0
Sathya Sai Temple Vattiyoorkavu,hindu temple,4.0,0.32530394674390506,thiruvananthapuram,8.524113,76.9366537,1,3.0,3,1,22,1.386294
Ophthalmic Hospital,hospital,0.0,0.5,thiruvananthapuram,8.524139100000001,76.93663769999999,0,0.0,0,0,0,0.0
Brite Smile Spa,health,0.0,0.5,thiruvananthapuram,8.5231018,76.9360726,0,0.0,0,0,0,0.0
Osko Builders India Pvt Ltd,general contractor,4.3,0.4340584318916411,thiruvananthapuram,8.522844,76.936188,5,5.0,36,1,107,3.610918
Aishwarya Homes Vista,lodging,4.5,0.7642664311286675,thiruvananthapuram,8.524637,76.934868,5,5.0,16,1,133,2.833213
KIMSHEALTH Hospital Trivandrum,hospital,4.3,0.8951341496955212,thiruvananthapuram,8.5137118,76.9093451,5,5.0,9106,1,600,9.116799
Thiruvananthapuram International Airport,airport,4.2,0.7316310365735939,thiruvananthapuram,8.487088500000002,76.92196659999999,5,4.6,19216,1,413,9.863551
Buddha Kalari,place of worship,4.6,0.8733164491449482,thiruvananthapuram,8.5023499,76.91833489999999,5,5.0,190,1,530,5.252273
New Rajasthan Marbles,home goods store,4.7,0.45705059153120103,thiruvananthapuram,8.5041721,76.910235,5,4.2,991,1,472,6.899723
Evartha,point of interest,4.4,0.49729916823014825,thiruvananthapuram,8.515558099999998,76.9194296,4,4.25,10,1,17,2.397895
Maharaja Medical Centre,health,4.5,0.5271960461481426,thiruvananthapuram,8.507061799999997,76.9196505,1,4.0,2,1,6,1.098612
Cee Vees Imaging & Healthcare Research Pvt Ltd,health,4.0,0.5,thiruvananthapuram,8.514243,76.909618,0,4.0,1,0,0,0.693147
Travancore Telecoms,point of interest,4.9,0.8354900753574016,thiruvananthapuram,8.505939999999999,76.9065413,5,5.0,101,1,237,4.624973
KIMSHEALTH Cancer Center,hospital,4.7,0.7972854610663833,thiruvananthapuram,8.5144164,76.909663,5,4.4,487,1,855,6.190315
Mangalam Traders Anayara,grocery or supermarket,3.7,0.3611816036112494,thiruvananthapuram,8.505029900000002,76.9168761,3,2.3333,13,1,80,2.639057
Union Bank of India ATM,atm,0.0,0.5,thiruvananthapuram,8.505206,76.9160969,0,0.0,0,0,0,0.0
Thiruvananthapuram Corporation Central library,library,4.0,0.6232134446850611,thiruvananthapuram,8.5053641,76.9161262,1,4.0,1,1,3,0.693147
VINAYAKA STORES,point of interest,0.0,0.5,thiruvananthapuram,8.5054009,76.916158,0,0.0,0,0,0,0.0
Kadakampally Village Office,point of interest,3.2,0.27351088508117893,thiruvananthapuram,8.5054537,76.9160289,5,3.0,39,1,293,3.688879
District Employment Exchange,local government office,3.8,0.22548454915915772,thiruvananthapuram,8.5054781,76.9159769,5,4.2,132,1,153,4.890349
Unicorn Power Solutions Pvt Ltd Thiruvananthapuram,car repair,5.0,0.5858477484171177,thiruvananthapuram,8.504038300000001,76.9181535,5,5.0,51,1,178,3.951244
Kadakampally Service Co-Operative Bank,finance,4.8,0.24702777834732695,thiruvananthapuram,8.5056956,76.91608049999999,1,4.0,5,1,3,1.791759
Akshaya Computer Centre & OS,point of interest,2.6,0.17384606392847185,thiruvananthapuram,8.5058851,76.91585549999999,5,2.6,12,1,65,2.564949
Akshaya E Centre,point of interest,3.8,0.19750390646073668,thiruvananthapuram,8.505879199999999,76.9158499,5,2.6,61,1,136,4.127134
SmileVie Multispeciality Dental Clinic,health,5.0,0.5,thiruvananthapuram,8.503443099999998,76.91899529999999,0,5.0,2,0,0,1.098612
Isa Viswa Vidyalayam,school,0.0,0.5,thiruvananthapuram,8.501732199999998,76.91818169999999,0,0.0,0,0,0,0.0
Beacon Sky,point of interest,4.3,0.5779702925417396,thiruvananthapuram,8.508051000000002,76.91510819999999,4,3.75,19,1,74,2.995732
Prompt Food Supplies,point of interest,3.3,0.5,thiruvananthapuram,8.5017779,76.92040999999999,0,3.3,3,0,0,1.386294
Steel City,point of interest,4.4,0.368303061801724,thiruvananthapuram,8.500131,76.91424219999999,5,3.0,43,1,65,3.78419
The Dental Clinic,health,0.0,0.5,thiruvananthapuram,8.5014832,76.9210433,0,0.0,0,0,0,0.0
GATE Overflow,point of interest,4.2,0.4142769031359062,thiruvananthapuram,8.509343699999997,76.9138933,5,4.2,10,1,75,2.397895
Saint Jude's Roman Catholic Church,church,4.5,0.8534239897811153,thiruvananthapuram,8.5086966,76.9127817,5,4.6,37,1,84,3.637586
Kerala State Ration Store,point of interest,4.0,0.145735384161546,thiruvananthapuram,8.4999302,76.92128129999999,2,4.0,2,1,3,1.098612
All Saints Library,library,3.7,0.5,thiruvananthapuram,8.497102199999999,76.9093931,0,3.7,7,0,0,2.079442
Anayara Post Office,post office,3.9,0.3430718767685404,thiruvananthapuram,8.5003637,76.9218829,5,3.6,28,1,64,3.367296
Sabine Hospitals Advanced Fertility Women Children,hospital,4.1,0.5281054225623433,thiruvananthapuram,8.507300899999999,76.910991,5,4.2,607,1,166,6.410175
Marikar Nissan,car repair,4.4,0.8008997400463869,thiruvananthapuram,8.5045511,76.9100619,5,5.0,2088,1,623,7.644441
Happy Weddings,point of interest,4.5,0.9179702721580917,thiruvananthapuram,8.5088359,76.9106621,5,5.0,220,1,673,5.398163
"The Salvation Army Church, Anayara",church,3.4,0.31102294993460783,thiruvananthapuram,8.5105133,76.9216233,2,1.0,5,1,34,1.791759
Sleek Modular Kitchen,furniture store,3.8,0.31023176352412984,thiruvananthapuram,8.505739499999999,76.9084463,5,3.0,26,1,159,3.295837
Deedi Chevrolet,car repair,3.7,0.2366862453947614,thiruvananthapuram,8.507667999999999,76.9085284,5,3.8,758,1,264,6.632002
CarMax,car dealer,4.3,0.38425151035254956,thiruvananthapuram,8.506764099999998,76.9071946,5,4.2,23,1,209,3.178054
Aluco Racking Systems,home goods store,3.6,0.09330269246382748,thiruvananthapuram,8.5074422,76.9072017,5,2.2,102,1,302,4.634729
Anganwadi,school,5.0,0.5,thiruvananthapuram,8.507781699999997,76.9259933,0,5.0,3,0,0,1.386294
Muthoot Finance Gold Loan,insurance agency,4.9,0.6152984820975782,thiruvananthapuram,8.5112246,76.9094003,5,5.0,43,1,87,3.78419
Gentle Homes- Architects and Builders,point of interest,4.5,0.890236301588053,thiruvananthapuram,8.5142228,76.9156182,5,5.0,23,1,48,3.178054
Maruti Sales and Service,car dealer,2.8,0.20560230637242338,thiruvananthapuram,8.508425899999999,76.9072979,5,2.6,12,1,69,2.564949
State Bank ATM,atm,2.6,0.09850389153891337,thiruvananthapuram,8.5107318,76.90859139999999,2,2.5,5,1,15,1.791759
Ayushman Bhava,point of interest,3.5,0.17480365380527166,thiruvananthapuram,8.512237799999998,76.92332309999999,2,2.0,4,1,34,1.609438
Capital O Platinum Inn,lodging,3.3,0.07780861544195371,thiruvananthapuram,8.5074639,76.9063089,5,3.0,664,1,271,6.499787
Natural Stone World,home goods store,3.8,0.43636743120812943,thiruvananthapuram,8.5074962,76.90629919999999,5,3.4,101,1,667,4.624973
"ശ്രീ ബാലസുബ്രഹ്മണ്യസ്വാമി മഹാക്ഷേത്രം, ചാക്ക",hindu temple,4.7,0.8810612154347206,thiruvananthapuram,8.4939923,76.9205182,5,5.0,209,1,144,5.347108
Forhome,hardware store,4.4,0.6544300097435718,thiruvananthapuram,8.5076464,76.9061736,5,4.8,122,1,132,4.812184
Fresh Smile Multispeciality Dental Clinic,dentist,4.8,0.7826413608824923,thiruvananthapuram,8.5121066,76.9273729,5,4.2,121,1,623,4.804021
PNR HOMES,general contractor,4.1,0.6759367427352534,thiruvananthapuram,8.497826499999999,76.9259214,5,4.2,23,1,120,3.178054
Super Gas Service - HP Gas Agency,point of interest,3.4,0.06982771837998725,thiruvananthapuram,8.515725100000001,76.9197441,5,1.8,161,1,164,5.087596
Sree Chamundi Vidyapeedom,school,0.0,0.5,thiruvananthapuram,8.503331,76.905304,0,0.0,0,0,0,0.0
Vaishnavi Motor Driving School,point of interest,4.7,0.895541738464338,thiruvananthapuram,8.4946115,76.92586779999999,5,5.0,48,1,210,3.89182
Genetika,point of interest,5.0,0.90674825084592,thiruvananthapuram,8.495905099999998,76.9245097,5,5.0,80,1,452,4.394449
SNDP Karayogam,point of interest,0.0,0.5,thiruvananthapuram,8.5116481,76.9078397,0,0.0,0,0,0,0.0
FootPro Solutions Private Limited,point of interest,4.6,0.8328829572920473,thiruvananthapuram,8.514692999999998,76.9217833,5,5.0,198,1,184,5.293305
Union Bank of India ATM,atm,5.0,0.26486905599233196,thiruvananthapuram,8.4962004,76.90793169999999,1,5.0,1,1,3,0.693147
SBI ATM,atm,3.5,0.23620145681661198,thiruvananthapuram,8.513593,76.909089,4,3.5,4,1,16,1.609438
