name,category,rating,sentiment,city,lat,lng,review_count,review_avg_rating,user_ratings_total,has_review,review_length,popularity_signal
Napier Bridge View,tourist attraction,4.5,0.5,chennai,13.0679589,80.2823303,0,4.5,17,0,0,2.890372
Travels Chennai Sight seeing & Luxury Car for Corporate Events airport drop & pickup AC|bus|car|Van| 7wbs group,travel agency,5.0,0.5,chennai,13.0613281,80.25457209999999,0,5.0,12,0,0,2.564949
Chennai Lighthouse Beach,tourist attraction,4.7,0.5,chennai,13.0395692,80.2811608,0,4.7,15,0,0,2.772589
Parrot house,tourist attraction,5.0,0.5,chennai,13.0785064,80.2705584,0,5.0,11,0,0,2.484907
Special path for differently abled person to view Marina,tourist attraction,4.4,0.5,chennai,13.0489681,80.28196109999999,0,4.4,17,0,0,2.890372
PLR HOLIDAYS,tourist attraction,4.9,0.5,chennai,13.0714455,80.2286345,0,4.9,11,0,0,2.484907
Parrot sudarson,tourist attraction,4.9,0.5,chennai,13.0785015,80.27052119999999,0,4.9,10,0,0,2.397895
Marina Bamboo Arch (மெரினா மூங்கில் வளைவு),tourist attraction,4.5,0.5,chennai,13.0586049,80.2835168,0,4.5,13,0,0,2.639057
Chennai Beach,tourist attraction,4.9,0.5,chennai,13.041382,80.281896,0,4.9,9,0,0,2.302585
Tamil Nadu Police Museum Chennai,museum,4.7,0.5,chennai,13.0741314,80.2626372,0,4.7,971,0,0,6.879356
Egmore Museum,museum,4.4,0.5,chennai,13.0706481,80.25688579999999,0,4.4,311,0,0,5.743003
National Art Gallery,museum,4.4,0.5,chennai,13.0695234,80.25677999999999,0,4.4,218,0,0,5.389072
Periyar Thidal,museum,4.6,0.5,chennai,13.0815289,80.26108789999999,0,4.6,212,0,0,5.361292
The Museum of Possibilities Chennai,museum,4.7,0.5,chennai,13.0467191,80.2800195,0,4.7,181,0,0,5.204007
Kalaignar Memorial Museum,museum,4.5,0.5,chennai,13.0654125,80.2861094,0,4.5,176,0,0,5.17615
Dr. M.G.R. Museum,museum,4.2,0.5,chennai,13.0649321,80.28513699999999,0,4.2,169,0,0,5.135798
Sha Museum,museum,5.0,0.5,chennai,13.0615894,80.2131459,0,5.0,118,0,0,4.779123
Global Marble Emporium,museum,4.9,0.5,chennai,13.0536635,80.21190659999999,0,4.9,108,0,0,4.691348
Philatelic Bureau,museum,4.5,0.5,chennai,13.0672338,80.2697639,0,4.5,81,0,0,4.406719
Vivekananda Statue and Park,museum,4.5,0.5,chennai,13.0491799,80.2803771,0,4.5,81,0,0,4.406719
Thanthai Periyar E. V. Ramaswamy Memorial,library,4.4,0.5,chennai,13.0811677,80.2607412,0,4.4,67,0,0,4.219508
Kashmir Emporium (govt regd ),museum,4.8,0.5,chennai,13.0614082,80.26163199999999,0,4.8,61,0,0,4.127134
Robert Kennedy's Clock Museum,museum,4.5,0.5,chennai,13.0533892,80.2220486,0,4.5,64,0,0,4.174387
Government Museum Ticket Counter,museum,4.3,0.5,chennai,13.0698868,80.2566964,0,4.3,62,0,0,4.143135
Amma Museum,museum,4.6,0.5,chennai,13.0647557,80.2855653,0,4.6,54,0,0,4.007333
War Memorial Tomb,museum,4.6,0.5,chennai,13.0735542,80.28559550000001,0,4.6,49,0,0,3.912023
Bharat Insurance Building,museum,3.9,0.5,chennai,13.0653981,80.2674277,0,3.9,55,0,0,4.025352
Chennai central museum,museum,4.4,0.5,chennai,13.0705634,80.2573141,0,4.4,48,0,0,3.89182
Bronze Gallery,museum,4.8,0.5,chennai,13.0709097,80.25642309999999,0,4.8,42,0,0,3.7612
Porutkattchi,museum,4.0,0.5,chennai,13.0718714,80.2847227,0,4.0,33,0,0,3.526361
Krishna Tanjore Art Gallery (T.nagar),art gallery,4.6,0.5,chennai,13.0329469,80.23070229999999,0,4.6,22,0,0,3.135494
Kalaignar Karunanidhi Museum,museum,4.5,0.5,chennai,13.0658573,80.28646959999999,0,4.5,21,0,0,3.091042
New Kashmir Art And Crafts(Govt Regd),museum,4.3,0.5,chennai,13.0613,80.2611,0,4.3,23,0,0,3.178054
Chozha Arts & Crafts,museum,4.7,0.5,chennai,13.032457,80.26932800000002,0,4.7,16,0,0,2.833213
Anthropology Gallery,museum,4.1,0.5,chennai,13.0709482,80.2570229,0,4.1,21,0,0,3.091042
Lalit Kala Academi,art gallery,4.4,0.5,chennai,13.064929,80.2546997,0,4.4,1111,0,0,7.013915
Balaji Tanjore Art Gallery (Kodambakkam Branch),art gallery,4.8,0.5,chennai,13.0537694,80.2341987,0,4.8,741,0,0,6.609349
Balaji Tanjore Art Gallery (Anna Nagar branch),art gallery,4.9,0.5,chennai,13.0825194,80.2130672,0,4.9,497,0,0,6.2106
FOCUS art GALLERY,art gallery,4.5,0.5,chennai,13.0447903,80.2558365,0,4.5,347,0,0,5.852202
Lavanya's Pictures & Frames,art gallery,4.4,0.5,chennai,13.0355689,80.2366405,0,4.4,344,0,0,5.843544
Tamil Tanjore Art Gallery ( T.NAGAR ),art gallery,3.8,0.5,chennai,13.0386637,80.24339499999999,0,3.8,339,0,0,5.828946
Rani Arts & Teak,art gallery,4.8,0.5,chennai,13.0744047,80.23763339999999,0,4.8,249,0,0,5.521461
Art Houz,art gallery,4.4,0.5,chennai,13.0653499,80.235873,0,4.4,247,0,0,5.513429
Sankalp Arts & Crafts Tanjore Paintings in Chennai,art gallery,4.8,0.5,chennai,13.0352202,80.2538118,0,4.8,218,0,0,5.389072
CHAYA -Tanjore Art & More,art gallery,4.7,0.5,chennai,13.0381272,80.2534642,0,4.7,207,0,0,5.337538
Mokksha Art Gallerry And Institutee,art gallery,4.8,0.5,chennai,13.0821957,80.2180408,0,4.8,204,0,0,5.32301
C.P. Art Centre,art gallery,4.2,0.5,chennai,13.0381042,80.25557959999999,0,4.2,205,0,0,5.327876
Ethnic Arts | Tanjore paintings,art gallery,4.6,0.5,chennai,13.0413342,80.2290979,0,4.6,196,0,0,5.283204
GURUBARAN TANJORE ART GALLERY,art gallery,4.0,0.5,chennai,13.0353105,80.2679308,0,4.0,185,0,0,5.225747
United Brothers Laminations Pvt Ltd (Picture Framing),art gallery,4.7,0.5,chennai,13.0408137,80.27328229999999,0,4.7,158,0,0,5.068904
United Brothers Picture Framing,art gallery,4.4,0.5,chennai,13.0833259,80.2266561,0,4.4,154,0,0,5.043425
Dakshin Tanjore Arts (Mylapore branch),art gallery,4.9,0.5,chennai,13.0340479,80.2709878,0,4.9,138,0,0,4.934474
Lakshana Art Gallery,art gallery,4.2,0.5,chennai,13.0322588,80.2579482,0,4.2,127,0,0,4.85203
SK's The Lines & Curves - Indian Art Factory,art gallery,4.8,0.5,chennai,13.1256747,80.2197669,0,4.8,116,0,0,4.762174
PARAMPARA HANDICRAFTS,art gallery,4.8,0.5,chennai,13.0292191,80.2488284,0,4.8,94,0,0,4.553877
Upshift Graphics,art gallery,4.9,0.5,chennai,13.065354,80.2716126,0,4.9,80,0,0,4.394449
Sunshine Arts & Frames Framing Company | Art Gallery,art gallery,4.7,0.5,chennai,13.0621393,80.2396128,0,4.7,82,0,0,4.418841
CSR LEGACY ARTS,art gallery,4.5,0.5,chennai,13.1295539,80.2148813,0,4.5,81,0,0,4.406719
Ashvita's,art gallery,4.4,0.5,chennai,13.0422928,80.2707337,0,4.4,76,0,0,4.343805
Apparao Galleries,art gallery,4.2,0.5,chennai,13.0611347,80.25005589999999,0,4.2,76,0,0,4.343805
Dr. Natesan Park,park,4.4,0.5,chennai,13.0374608,80.2361272,0,4.4,9954,0,0,9.20583
Murasoli Maran Park,park,4.0,0.5,chennai,13.1090664,80.2425514,0,4.0,2942,0,0,7.987185
Anna Walkers Park,park,4.4,0.5,chennai,13.0520336,80.22553719999999,0,4.4,2715,0,0,7.906915
Shenoy Nagar Skating Park,park,4.3,0.5,chennai,13.0809768,80.2256831,0,4.3,2509,0,0,7.828038
Thiru Vi Ka Park,park,4.5,0.5,chennai,13.0786161,80.2251643,0,4.5,2000,0,0,7.601402
Nageswara Rao Park,park,4.4,0.5,chennai,13.0365612,80.26350889999999,0,4.4,1577,0,0,7.363914
Independence Day Park Children Play Area,park,4.2,0.5,chennai,13.0562212,80.2420314,0,4.2,889,0,0,6.791221
Chennai Corporation Park,park,4.3,0.5,chennai,13.0632733,80.2486015,0,4.3,832,0,0,6.725034
Jawahar Nagar Park,park,4.2,0.5,chennai,13.1108598,80.2286163,0,4.2,808,0,0,6.695799
kolathur Thamarai Kulam Punga,park,4.4,0.5,chennai,13.1185993,80.2231812,0,4.4,683,0,0,6.527958
Muthamizharignar Dr. Kalaignar M. Karunanidhi Memorial,park,4.5,0.5,chennai,13.065406,80.2861021,0,4.5,633,0,0,6.452049
K.P.Park,park,4.0,0.5,chennai,13.0954223,80.2671486,0,4.0,618,0,0,6.428105
Venus park,park,4.1,0.5,chennai,13.113795,80.2352042,0,4.1,609,0,0,6.413459
Sakthivel Nagar Park,park,4.1,0.5,chennai,13.1239408,80.22472810000001,0,4.1,556,0,0,6.322565
Park Choolai,park,4.1,0.5,chennai,13.0905791,80.2638413,0,4.1,526,0,0,6.267201
Jeeva Park,park,4.2,0.5,chennai,13.0986207,80.2293241,0,4.2,481,0,0,6.177944
MGR Memorial Arch,park,4.5,0.5,chennai,13.064711,80.2838206,0,4.5,444,0,0,6.098074
Corporation Park & Children's Playground,park,4.4,0.5,chennai,13.0403949,80.26032649999999,0,4.4,415,0,0,6.030685
Senganthal Poonga,park,4.4,0.5,chennai,13.0514455,80.2546562,0,4.4,365,0,0,5.902633
Express Avenue,shopping mall,4.4,0.5,chennai,13.0584546,80.26418439999999,0,4.4,105545,0,0,11.566902
Sangam Cinemas,movie theater,4.2,0.5,chennai,13.0789613,80.2493535,0,4.2,27106,0,0,10.207547
"GRT Jewellers - Perambur, Chennai",jewelry store,4.8,0.5,chennai,13.1111438,80.2398508,0,4.8,25662,0,0,10.152806
Doveton Cafe,home goods store,4.4,0.5,chennai,13.086661,80.2581411,0,4.4,18267,0,0,9.812906
"Titan World - Royapuram, Chennai",store,4.9,0.5,chennai,13.1122589,80.29204849999999,0,4.9,17140,0,0,9.749229
"Taj Coromandel, Chennai",lodging,4.6,0.5,chennai,13.0582829,80.2478219,0,4.6,15658,0,0,9.658801
Spectrum The Grand Venus Mall,shopping mall,4.0,0.5,chennai,13.1122705,80.2363842,0,4.0,13584,0,0,9.516722
Ega Theatre,movie theater,3.9,0.5,chennai,13.0776106,80.2405291,0,3.9,13551,0,0,9.514289
New Woodlands Hotel,lodging,4.2,0.5,chennai,13.045397,80.2621209,0,4.2,12849,0,0,9.461099
The Accord Metropolitan,bar,4.4,0.5,chennai,13.0460986,80.2426019,0,4.4,12115,0,0,9.402282
Barbeque Nation- T Nagar,restaurant,4.0,0.5,chennai,13.0470453,80.23500539999999,0,4.0,11501,0,0,9.350276
Jawaharlal Nehru Stadium,stadium,4.3,0.5,chennai,13.0855653,80.2717282,0,4.3,11388,0,0,9.340403
Murugan Idli Shop,restaurant,4.0,0.5,chennai,13.0453721,80.2328574,0,4.0,10719,0,0,9.279866
Hotel Palmgrove,restaurant,4.1,0.5,chennai,13.0530231,80.2479628,0,4.1,10271,0,0,9.237177
Ramada by Wyndham Chennai Egmore,lodging,4.1,0.5,chennai,13.0767592,80.265051,0,4.1,10154,0,0,9.225721
"Taj Club House, Chennai",lodging,4.4,0.5,chennai,13.0615995,80.26360969999999,0,4.4,9574,0,0,9.166911
Reliance Smart Bazaar,department store,4.1,0.5,chennai,13.0587349,80.26431219999999,0,4.1,9402,0,0,9.148784
NAIR MESS,restaurant,4.1,0.5,chennai,13.0647229,80.2772578,0,4.1,9383,0,0,9.146761
Courtyard by Marriott Chennai,lodging,4.3,0.5,chennai,13.0460041,80.24782479999999,0,4.3,8994,0,0,9.104424
Hotel Sangam,restaurant,3.9,0.5,chennai,13.0661,80.2682262,0,3.9,8598,0,0,9.059401
Joyalukkas Jewellery - Chennai,jewelry store,4.5,0.5,chennai,13.0468509,80.2331433,0,4.5,8275,0,0,9.021115
10 Downing Street - T Nagar,bar,4.1,0.5,chennai,13.0430857,80.2442085,0,4.1,7300,0,0,8.895767
"Taj Connemara, Chennai",lodging,4.5,0.5,chennai,13.0629468,80.2616561,0,4.5,6927,0,0,8.843326
Quality Inn Sabari Grand,bar,4.0,0.5,chennai,13.0475718,80.2399274,0,4.0,6759,0,0,8.818778
Hotel Paramount,restaurant,3.9,0.5,chennai,13.0814064,80.2476398,0,3.9,6537,0,0,8.785387
"Metropolis Labs | ECG, Radiology & Diagnostic Centre - Lister Metropolis in Nungambakkam, Jaganathan Road",doctor,4.9,0.5,chennai,13.0614332,80.24552059999999,0,4.9,6376,0,0,8.760453
Kamarajar Arangam,point of interest,4.3,0.5,chennai,13.0491288,80.24948859999999,0,4.3,6027,0,0,8.704171
Albert Theatres,movie theater,3.4,0.5,chennai,13.0761553,80.2638793,0,3.4,5901,0,0,8.683047
Ponnusamy Hotel,restaurant,4.0,0.5,chennai,13.0494835,80.2623471,0,4.0,5360,0,0,8.586906
VBJ (Vummidi Bangaru Jewellers),jewelry store,4.8,0.5,chennai,13.0531339,80.2513207,0,4.8,5309,0,0,8.577347
Santhome Cathedral Basilica,church,4.7,0.5,chennai,13.0335957,80.27768940000001,0,4.7,17227,0,0,9.754291
St. Mary's Co-Cathedral,church,4.8,0.5,chennai,13.0898182,80.2875811,0,4.8,1964,0,0,7.583248
ST. ANTONY'S Shrine,church,4.8,0.5,chennai,13.089994,80.2875981,0,4.8,1476,0,0,7.297768
St. Teresa's Church,church,4.7,0.5,chennai,13.0552251,80.24899909999999,0,4.7,1153,0,0,7.050989
St. Sebastian's Church,church,4.7,0.5,chennai,13.1401705,80.23733109999999,0,4.7,1011,0,0,6.919684
Moosa bags suitcase repair shop,church,5.0,0.5,chennai,13.0991829,80.2900712,0,5.0,950,0,0,6.857514
St. Andrew's Church (The Kirk),church,4.8,0.5,chennai,13.0795825,80.2640559,0,4.8,690,0,0,6.53814
Divine Mercy Church,church,4.7,0.5,chennai,13.0862585,80.2258418,0,4.7,651,0,0,6.480045
Ascension Church,church,4.6,0.5,chennai,13.068474,80.22294079999999,0,4.6,467,0,0,6.148468
Church Of The Good Shepherd (CSI),church,4.6,0.5,chennai,13.044855,80.26055219999999,0,4.6,324,0,0,5.783825
The Church at Jehovah Shammah,church,4.7,0.5,chennai,13.083487,80.2571376,0,4.7,308,0,0,5.733341
St. Thomas Syro-Malabar Catholic Church,church,4.5,0.5,chennai,13.0932062,80.23540109999999,0,4.5,293,0,0,5.68358
Rose of Sharon AG Church,church,4.7,0.5,chennai,13.0555096,80.2299578,0,4.7,286,0,0,5.659482
Madras (Chetpet) Mar Thoma Syrian Church,church,4.6,0.5,chennai,13.0701229,80.2374545,0,4.6,284,0,0,5.652489
St. Thomas Orthodox Cathedral,church,4.5,0.5,chennai,13.091162,80.2848626,0,4.5,264,0,0,5.57973
Presentation Church,church,4.5,0.5,chennai,13.0554027,80.2707404,0,4.5,263,0,0,5.575949
Laymen's Evangelical Fellowship Church (LEF HQ),church,4.7,0.5,chennai,13.0561535,80.247219,0,4.7,239,0,0,5.480639
CSI SYNOD CENTRE,church,4.4,0.5,chennai,13.0576658,80.2626445,0,4.4,236,0,0,5.46806
Mahalingapuram Sree Ayyappan Guruvayoorappan Temple,hindu temple,4.8,0.5,chennai,13.0563771,80.23176660000001,0,4.8,4124,0,0,8.324821
Vengeeswarar Temple,hindu temple,4.7,0.5,chennai,13.0487917,80.2128285,0,4.7,2318,0,0,7.748891
"All India Sai Samaj Sai Baba Temple, Mylapore",hindu temple,4.8,0.5,chennai,13.0328062,80.26489939999999,0,4.8,878,0,0,6.778785
Chennai Sri Ekambareswarar Devasthanam,hindu temple,4.7,0.5,chennai,13.0882165,80.2779285,0,4.7,859,0,0,6.756932
Arulmigu Madhava Perumal Thirukovil,hindu temple,4.7,0.5,chennai,13.0378181,80.2714608,0,4.7,793,0,0,6.677083
"Sai Baba Temple, Jai Shankar Street",hindu temple,4.8,0.5,chennai,13.0377358,80.22182699999999,0,4.8,693,0,0,6.542472
Arulmigu Kasi Vishwanathar Temple,hindu temple,4.7,0.5,chennai,13.0359079,80.2251744,0,4.7,686,0,0,6.532334
Sree Agasthiyar Temple,hindu temple,4.8,0.5,chennai,13.0395704,80.2366679,0,4.8,671,0,0,6.510258
Sri vadapalani Garbarakshambigai Temple,hindu temple,4.7,0.5,chennai,13.0539116,80.21733139999999,0,4.7,624,0,0,6.437752
"Kachaleeswarar Temple, Armenian Street",hindu temple,4.7,0.5,chennai,13.0932419,80.2884236,0,4.7,587,0,0,6.376727
Sai Baba Temple,hindu temple,4.6,0.5,chennai,13.0803618,80.2240363,0,4.6,518,0,0,6.251904
Gnanavapi temple,hindu temple,4.3,0.5,chennai,13.032432,80.2289261,0,4.3,497,0,0,6.2106
Arulmiku Sathya Narayana Temple,hindu temple,4.7,0.5,chennai,13.0393167,80.2227772,0,4.7,488,0,0,6.192362
JAI PRATHYANGIRA PEEDAM - OFFICE,hindu temple,4.9,0.5,chennai,13.0321449,80.2347497,0,4.9,478,0,0,6.171701
Karukathamman Temple,hindu temple,4.7,0.5,chennai,13.0695356,80.24242339999999,0,4.7,433,0,0,6.073045
Periamet Masjid,mosque,4.8,0.5,chennai,13.0846326,80.2702348,0,4.8,1505,0,0,7.317212
Anjuman-E-Himayath-E-Islam Masjid,mosque,4.7,0.5,chennai,13.0437826,80.2449984,0,4.7,1268,0,0,7.145984
Masjid E Mamoor ( Nawab Waqf ),mosque,4.8,0.5,chennai,13.0947642,80.2904865,0,4.8,1102,0,0,7.005789
The New College Mosque,mosque,4.9,0.5,chennai,13.053334,80.2594788,0,4.9,645,0,0,6.4708
"Saifee Masjid, Madras (Dawoodi Bohra) CMZ",mosque,4.8,0.5,chennai,13.0915575,80.2902084,0,4.8,595,0,0,6.390241
Ice House Masjid,mosque,4.7,0.5,chennai,13.053057,80.2736133,0,4.7,446,0,0,6.102559
Mana Muna Masjid,mosque,4.8,0.5,chennai,13.0654719,80.25245579999999,0,4.8,426,0,0,6.056784
Ameerunisa Masjid and Burial Ground,mosque,4.7,0.5,chennai,13.053439,80.2673652,0,4.7,401,0,0,5.996452
Muthamizh Nagar Mosque,mosque,4.7,0.5,chennai,13.1324725,80.24791789999999,0,4.7,386,0,0,5.958425
IRGC Masjid,mosque,4.7,0.5,chennai,13.0506637,80.2626451,0,4.7,365,0,0,5.902633
Jamia Masjid,mosque,4.7,0.5,chennai,13.0740911,80.22605659999999,0,4.7,358,0,0,5.883322
Model School Road Mosque - Anjuman,mosque,4.4,0.5,chennai,13.0578706,80.252032,0,4.4,298,0,0,5.700444
Fazilat Unnisa Begum Tomb and Mosque,mosque,4.7,0.5,chennai,13.0280222,80.2349594,0,4.7,290,0,0,5.673323
Preston College Masjid Bilal,mosque,4.7,0.5,chennai,13.0353659,80.25308140000001,0,4.7,289,0,0,5.669881
Madras Shri Kashi Math,hindu temple,4.4,0.5,chennai,13.0361741,80.2253813,0,4.4,263,0,0,5.575949
St. Patrick’s Cemetery,synagogue,5.0,0.5,chennai,13.0783892,80.274818,0,5.0,4,0,0,1.609438
Kitto home,synagogue,5.0,0.5,chennai,13.0420915,80.22446719999999,0,5.0,1,0,0,0.693147
EL - ROI MEDIA,synagogue,5.0,0.5,chennai,13.039189,80.2759572,0,5.0,1,0,0,0.693147
Lalit Betala,synagogue,0.0,0.5,chennai,13.0997952,80.2791941,0,0.0,0,0,0,0.0
friends home,synagogue,0.0,0.5,chennai,13.066286,80.251516,0,0.0,0,0,0,0.0
Victory House,synagogue,0.0,0.5,chennai,13.0818297,80.22331179999999,0,0.0,0,0,0,0.0
Priyanka,synagogue,0.0,0.5,chennai,13.1340727,80.25024619999999,0,0.0,0,0,0,0.0
"POTHYS TRADITIONAL - T.Nagar, Chennai",clothing store,4.4,0.5,chennai,13.0404361,80.2320546,0,4.4,31143,0,0,10.346377
Spencer Plaza,shopping mall,4.0,0.5,chennai,13.0614067,80.26130239999999,0,4.0,30533,0,0,10.326596
"POTHYS HYPER - T.Nagar, Chennai",clothing store,4.6,0.5,chennai,13.0355069,80.23047100000001,0,4.6,26112,0,0,10.170189
Super Saravana Stores - T.Nagar,shopping mall,3.9,0.5,chennai,13.0373401,80.22970749999999,0,3.9,19721,0,0,9.88949
"POTHYS BOUTIQUE - T.Nagar, Chennai",clothing store,4.5,0.5,chennai,13.0445473,80.2398283,0,4.5,12258,0,0,9.414016
CHENNAI CITI CENTRE,shopping mall,3.9,0.5,chennai,13.0429239,80.27377170000001,0,3.9,9239,0,0,9.131297
Ramee Mall,shopping mall,3.8,0.5,chennai,13.0431252,80.24848209999999,0,3.8,8419,0,0,9.038365
EA Chambers,shopping mall,4.4,0.5,chennai,13.0589865,80.2651911,0,4.4,8141,0,0,9.004791
Max,shopping mall,4.1,0.5,chennai,13.0849588,80.2141177,0,4.1,5791,0,0,8.664233
Max,shopping mall,4.1,0.5,chennai,13.0501798,80.2096835,0,4.1,2782,0,0,7.931285
Max,shopping mall,4.2,0.5,chennai,13.0585762,80.2637128,0,4.2,2705,0,0,7.903227
SNITCH - Express Avenue,shopping mall,4.8,0.5,chennai,13.0584546,80.26418439999999,0,4.8,2608,0,0,7.866722
Imen ConneXions,book store,4.1,0.5,chennai,13.0862942,80.2155573,0,4.1,2588,0,0,7.859027
Max,shopping mall,4.0,0.5,chennai,13.1127322,80.23031189999999,0,4.0,2541,0,0,7.840706
VASANTH & CO,shopping mall,3.6,0.5,chennai,13.0477673,80.2333146,0,3.6,2202,0,0,7.697575
FOUNTAIN PLAZA,shopping mall,4.0,0.5,chennai,13.0682397,80.25594380000001,0,4.0,1860,0,0,7.528869
Charminar,mosque,4.5,0.5,hyderabad,17.3615636,78.4746645,0,4.5,263497,0,0,12.481801
Salar Jung Museum,tourist attraction,4.4,0.5,hyderabad,17.3716084,78.48024389999999,0,4.4,76522,0,0,11.245347
Birla Temple,hindu temple,4.7,0.5,hyderabad,17.4062367,78.46906010000001,0,4.7,54709,0,0,10.909802
Chowmahalla Palace,tourist attraction,4.4,0.5,hyderabad,17.3580016,78.4716789,0,4.4,51795,0,0,10.855068
Shri Jagannatha Swami Temple,hindu temple,4.8,0.5,hyderabad,17.4151834,78.4261169,0,4.8,41541,0,0,10.63446
Jalavihar Water Park,tourist attraction,4.0,0.5,hyderabad,17.4329176,78.4647483,0,4.0,39329,0,0,10.579743
Krishna Kanth Park,park,4.2,0.5,hyderabad,17.4401416,78.430342,0,4.2,31751,0,0,10.365711
Shri Shirdi Sai Baba Sansthan Trust,tourist attraction,4.7,0.5,hyderabad,17.3678284,78.5272878,0,4.7,25170,0,0,10.133448
Buddha Statue,tourist attraction,4.4,0.5,hyderabad,17.4155657,78.474973,0,4.4,22768,0,0,10.033155
ISKCON-Sri Sri Radha Madanmohan Mandir,hindu temple,4.8,0.5,hyderabad,17.3879902,78.4751033,0,4.8,21270,0,0,9.9651
Kasu Brahmanandha Reddy National Park,tourist attraction,4.5,0.5,hyderabad,17.4200063,78.4230546,0,4.5,20443,0,0,9.925445
Sanjeevaiah Children's Park,park,4.2,0.5,hyderabad,17.4320751,78.4753877,0,4.2,20102,0,0,9.908624
Snow World,tourist attraction,4.1,0.5,hyderabad,17.4145065,78.48101199999999,0,4.1,18764,0,0,9.839749
Priyadarshini Park,park,4.1,0.5,hyderabad,17.3550396,78.5304108,0,4.1,17690,0,0,9.780811
Sundarayya Park,park,4.3,0.5,hyderabad,17.3981978,78.4976538,0,4.3,15325,0,0,9.637306
Love Hyderabad Sculpture,tourist attraction,4.4,0.5,hyderabad,17.4198415,78.4656979,0,4.4,15090,0,0,9.621854
Makkah Masjid,mosque,4.7,0.5,hyderabad,17.3604416,78.4735712,0,4.7,15026,0,0,9.617604
Gulzar Houz,tourist attraction,4.3,0.5,hyderabad,17.3634322,78.4750088,0,4.3,13975,0,0,9.545097
Lock N Escape - Mystery Escape Room Games Hyderabad (with Live Actor),tourist attraction,4.8,0.5,hyderabad,17.4154962,78.4497217,0,4.8,11970,0,0,9.390242
Sudha Car Museum,museum,3.8,0.5,hyderabad,17.3570362,78.4543447,0,3.8,10853,0,0,9.292289
Swayambhu Sri Lakshmi Narasimha Swamy Temple (Hare Krishna Golden Temple),hindu temple,4.8,0.5,hyderabad,17.4106742,78.4296628,0,4.8,10613,0,0,9.269929
"Jalagam Vengala Rao Park, Banjara Hills",park,4.0,0.5,hyderabad,17.4223439,78.44836900000001,0,4.0,9784,0,0,9.188606
Lotus Pond,park,4.4,0.5,hyderabad,17.4136151,78.42067349999999,0,4.4,8932,0,0,9.097508
Dr. G.S. Melkote Park,park,4.4,0.5,hyderabad,17.3982331,78.4891466,0,4.4,8687,0,0,9.069698
Sri Ganesh Temple,hindu temple,4.7,0.5,hyderabad,17.434524,78.50385539999999,0,4.7,8001,0,0,8.987447
KLN Yadav Park | Kanjerla Laxmi Narayana Yadav Park,tourist attraction,4.3,0.5,hyderabad,17.450088,78.4416147,0,4.3,7212,0,0,8.88364
Chacha Nehru Park,park,4.2,0.5,hyderabad,17.4019238,78.44999170000001,0,4.2,6842,0,0,8.830982
Shri Kanchi Kamakoti Peetham Shri Shyam Baba Mandir,hindu temple,4.8,0.5,hyderabad,17.3896854,78.49753299999999,0,4.8,4944,0,0,8.506132
The Nizam's Museum,museum,4.2,0.5,hyderabad,17.3664944,78.4828496,0,4.2,4886,0,0,8.494334
Bansilalpet Stepwell,tourist attraction,4.3,0.5,hyderabad,17.430557,78.49346249999999,0,4.3,4185,0,0,8.339501
St. Mary's Basilica,tourist attraction,4.7,0.5,hyderabad,17.4413275,78.5028583,0,4.7,3513,0,0,8.16451
Landscape Garden,tourist attraction,4.4,0.5,hyderabad,17.41637219999999,78.5277156,0,4.4,2976,0,0,7.998671
Hussain Sagar Lake,tourist attraction,4.3,0.5,hyderabad,17.4221803,78.4744262,0,4.3,2667,0,0,7.889084
Mahabodhi Buddha Vihara Hyderabad,tourist attraction,4.7,0.5,hyderabad,17.4479055,78.5210549,0,4.7,2573,0,0,7.853216
Jamia Masjid Hyderabad,mosque,4.7,0.5,hyderabad,17.4437748,78.4723669,0,4.7,2545,0,0,7.842279
Sri Kanaka Durga Temple,hindu temple,4.7,0.5,hyderabad,17.434661,78.44783009999999,0,4.7,2176,0,0,7.685703
Sri Vinayaka Temple,hindu temple,4.5,0.5,hyderabad,17.4403062,78.44743609999999,0,4.5,1867,0,0,7.532624
Shri Kesari Hanuman Mandir,hindu temple,4.8,0.5,hyderabad,17.3703623,78.4414156,0,4.8,1799,0,0,7.495542
St. Joseph's Cathedral,tourist attraction,4.7,0.5,hyderabad,17.3955589,78.4772875,0,4.7,1605,0,0,7.381502
Khursheed Jah Devdi,tourist attraction,4.3,0.5,hyderabad,17.35839739999999,78.4662682,0,4.3,1462,0,0,7.288244
Saraswathi Temple,hindu temple,4.6,0.5,hyderabad,17.4180267,78.5253596,0,4.6,1436,0,0,7.270313
Telangana State Archaeology Museum,tourist attraction,4.2,0.5,hyderabad,17.3992596,78.4703147,0,4.2,1262,0,0,7.141245
Shri AshtaBhuja Durga Mata Mandir | Sri Devi Bagh Mandir,hindu temple,4.7,0.5,hyderabad,17.3599123,78.4555072,0,4.7,963,0,0,6.871091
S.R.Nagar Peddamma Talli Temple,hindu temple,4.6,0.5,hyderabad,17.4401374,78.445687,0,4.6,901,0,0,6.804615
Fountain NTR Gardens,park,4.2,0.5,hyderabad,17.4129447,78.46894,0,4.2,747,0,0,6.617403
Ramoji Film City Office,tourist attraction,4.1,0.5,hyderabad,17.4434522,78.46148749999999,0,4.1,690,0,0,6.53814
Lake View Park,park,4.3,0.5,hyderabad,17.4132105,78.4652466,0,4.3,672,0,0,6.511745
